close, Volume,open,high,low
153.14,35907770,151.78,153.92,151.69
154.23,25402270,153.8,154.7189,153.54
153.28,21983410,153.89,154.28,152.7
154.12,26204670,153.21,154.13,152.0
153.81,18631540,154.26,154.45,152.72
154.48,16216800,154.01,155.09,153.91
153.48,20088940,153.63,153.86,152.46
155.39,21215870,154.18,155.44,154.05
155.3,17223790,154.97,155.49,154.56
155.84,16243080,155.81,156.73,155.485
155.9,15603520,156.055,158.0,155.1
156.55,16861450,155.97,156.98,155.75
156.0,16380570,156.35,157.37,155.7299
156.99,16367780,156.73,157.28,156.41
159.88,24093300,157.9,160.0,157.65
160.47,18969700,159.78,160.87,159.23
159.76,16252850,160.42,160.71,159.6
155.98,42357420,156.75,157.08,155.02
156.25,23907540,156.61,157.75,155.96
156.17,21888930,156.89,157.69,155.5
157.1,17633730,156.29,157.42,156.2
156.41,21175670,156.91,157.55,155.27
157.41,16916650,157.23,157.8295,156.78
163.05,44387770,159.29,163.6,158.7
166.72,44651420,163.89,168.07,163.72
169.04,35779520,167.9,169.6499,166.94
166.89,33482970,169.87,169.94,165.61
168.11,39668100,167.64,168.5,165.28
172.5,59332210,174.0,174.26,171.12
174.25,34770480,172.365,174.99,171.72
174.81,24332120,173.91,175.25,173.6
176.24,24358920,174.66,176.24,174.33
175.88,29422610,175.11,176.095,173.14
174.67,25129510,175.11,175.38,174.27
173.97,16956290,173.5,174.5,173.4
171.34,24683350,173.04,173.48,171.18
169.08,28998220,169.97,170.3197,168.38
171.1,23598650,171.18,171.87,170.3
170.15,21884010,171.04,171.39,169.64
169.98,16041550,170.29,170.56,169.56
173.14,25047130,170.78,173.7,170.78
174.96,25558680,173.36,175.0,173.05
174.97,14026670,175.1,175.5,174.6459
174.09,20591090,175.05,175.08,173.34
173.07,26387240,174.3,174.87,171.86
169.48,41459120,172.63,172.92,167.16
171.85,41484540,170.43,172.14,168.44
171.05,39735110,169.95,171.67,168.5
169.8,32512580,172.48,172.62,169.63
169.64,27315530,169.06,171.52,168.4
169.01,28397810,167.5,170.2047,166.46
169.32,25656110,169.03,170.44,168.91
169.37,23285760,170.49,171.0,168.82
172.67,34260890,169.2,172.89,168.79
171.7,19088170,172.15,172.39,171.461
172.27,23402510,172.5,173.54,172.0
172.22,20442740,172.4,173.13,171.65
173.97,40122100,173.63,174.17,172.46
176.42,29385650,174.88,177.2,174.86
174.54,27393660,175.03,175.39,174.09
174.35,23451420,174.87,175.42,173.25
175.01,20848660,174.17,176.02,174.1
175.01,16339690,174.68,175.424,174.5
170.57,33113340,170.8,171.47,169.679
170.6,21477380,170.1,170.78,169.71
171.08,16412270,171.0,171.85,170.48
169.23,25938760,170.52,170.59,169.22
172.26,25400540,170.16,172.3,169.26
172.23,29461040,172.53,174.55,171.96
173.03,22342650,172.54,173.47,172.08
175.0,23589930,173.44,175.37,173.05
174.35,20523870,174.35,175.61,173.93
174.33,21532200,174.55,175.06,173.41
174.29,23751690,173.16,174.3,173.0
175.28,18653380,174.59,175.4886,174.49
177.09,25302200,176.18,177.36,175.65
176.19,29512410,177.9,179.39,176.14
179.1,34260230,176.15,179.25,175.07
179.26,31087330,179.37,180.1,178.25
178.46,31306390,178.61,179.58,177.41
177.0,27052000,177.3,177.78,176.6016
177.04,32395870,177.3,179.44,176.82
174.22,51368540,177.25,177.3,173.2
171.11,41438280,174.505,174.95,170.53
171.51,39075250,172.0,172.0,170.06
167.96,50565420,170.16,170.16,167.07
166.97,45635470,165.525,167.37,164.7
167.43,32234520,166.87,168.4417,166.5
167.78,44453230,167.165,168.62,166.76
160.5,85957050,166.0,166.8,160.1
156.49,72215320,159.1,163.88,156.0
163.03,68171940,154.83,163.72,154.0
159.54,51467440,163.085,163.4,159.0685
155.15,54145930,160.29,161.0,155.03
156.41,70583530,157.07,157.89,150.24
162.71,60774900,158.5,163.89,157.51
164.34,32483310,161.95,164.75,161.65
167.37,40382890,163.045,167.54,162.88
172.99,50908540,169.79,173.09,169.0
172.43,40113790,172.36,174.82,171.77
171.85,33690660,172.05,174.26,171.42
171.07,37378070,172.83,174.12,171.01
172.5,30953760,171.8,173.95,171.71
175.5,33772050,173.67,175.65,173.54
178.97,37353670,176.35,179.39,176.21
178.39,38885510,179.1,180.48,178.16
